CONNECTOR|CON0028|Molex KK 4-Pin|40|10|0.300000|Connectors/Molex|||THT|4|KK 254 Male|2.54|male
CONNECTOR|CON0029|Micro-Fit 2x2 THT|30|5|0.650000|Connectors/Molex|||THT|4|Micro-Fit 3.0|3.00|male
CONNECTOR|CON0030|Mini-Fit 2x3 THT|20|5|0.850000|Connectors/Molex|||THT|6|Mini-Fit Jr|4.20|male
ARBITRARY|ARB0026|M3 Standoff 6mm|100|20|0.150000|Mechanical/Standoffs|||Hardware|0|Brass Hex M-F|length=6mm|thread=M3
ARBITRARY|ARB0027|M3 Standoff 10mm|100|20|0.180000|Mechanical/Standoffs|||Hardware|0|Brass Hex F-F|length=10mm|thread=M3
ARBITRARY|ARB0028|M2.5 Standoff 12mm|100|20|0.150000|Mechanical/Standoffs|||Hardware|0|Brass Hex M-F|length=12mm|thread=M2.5
ARBITRARY|ARB0029|M3 Standoff 20mm|50|10|0.250000|Mechanical/Standoffs|||Hardware|0|Brass Hex F-F|length=20mm|thread=M3
ARBITRARY|ARB0030|Nylon Standoff 10mm|100|20|0.100000|Mechanical/Standoffs|||Hardware|0|Nylon Hex M-F|length=10mm|thread=M3
ARBITRARY|ARB0031|M3 Screw 6mm|500|100|0.020000|Mechanical/Hardware|||Hardware|0|Philips Pan Head|length=6mm|thread=M3
ARBITRARY|ARB0032|M3 Nut|500|100|0.015000|Mechanical/Hardware|||Hardware|0|Hex Nut|thread=M3|type=Hex
ARBITRARY|ARB0033|M3 Washer|500|100|0.010000|Mechanical/Hardware|||Hardware|0|Flat Washer|thread=M3|type=Flat
ARBITRARY|ARB0034|M2.5 Screw 5mm|200|50|0.020000|Mechanical/Hardware|||Hardware|0|Philips Pan Head|length=5mm|thread=M2.5
ARBITRARY|ARB0035|M2 Screw 4mm|200|50|0.020000|Mechanical/Hardware|||Hardware|0|Philips Pan Head|length=4mm|thread=M2
ARBITRARY|ARB0036|FR4 Board 5x7 SS|20|5|1.500000|Mechanical/PCB|||Board|0|Single Sided Copper|dim=50x70mm|thick=1.6mm
ARBITRARY|ARB0037|FR4 Board 7x10 DS|20|5|2.500000|Mechanical/PCB|||Board|0|Double Sided Copper|dim=70x100mm|thick=1.6mm
ARBITRARY|ARB0038|Perfboard 5x7|30|10|0.800000|Mechanical/PCB|||Board|0|Prototyping Board|dim=50x70mm|pitch=2.54mm
ARBITRARY|ARB0039|Perfboard 7x9|30|10|1.200000|Mechanical/PCB|||Board|0|Prototyping Board|dim=70x90mm|pitch=2.54mm
ARBITRARY|ARB0040|FR4 Board 10x15 DS|10|2|4.500000|Mechanical/PCB|||Board|0|Double Sided Copper|dim=100x150mm|thick=1.6mm
ARBITRARY|ARB0041|Heat Shrink 2mm|50|10|0.100000|Other|||Tubing|0|Black Heat Shrink|dia=2mm|len=1m
ARBITRARY|ARB0042|Heatsink TO-220|40|10|0.450000|Other|||Hardware|0|Aluminum Heatsink|pkg=TO-220|Rth=20C/W
ARBITRARY|ARB0043|Thermal Paste 1g|20|5|2.500000|Other|||Tube|0|Silicone Thermal Cmpd|weight=1g|cond=1.5W/mK
ARBITRARY|ARB0044|Kapton Tape 10mm|10|2|4.000000|Other|||Roll|0|Polyimide Tape|width=10mm|len=33m
ARBITRARY|ARB0045|Zip Tie 100mm|200|50|0.050000|Other|||Hardware|0|Nylon Cable Tie|len=100mm|color=Black
RESISTOR|RES0011|12R SMD 0402|100|20|0.005|Passives/Resistors/SMD|||0402|2|12.0|1.0|0.063|0402
RESISTOR|RES0012|15R SMD 0402|100|20|0.005|Passives/Resistors/SMD|||0402|2|15.0|1.0|0.063|0402
RESISTOR|RES0013|22R SMD 0402|100|20|0.005|Passives/Resistors/SMD|||0402|2|22.0|1.0|0.063|0402
RESISTOR|RES0014|33R SMD 0402|100|20|0.005|Passives/Resistors/SMD|||0402|2|33.0|1.0|0.063|0402
RESISTOR|RES0015|47R SMD 0402|100|20|0.005|Passives/Resistors/SMD|||0402|2|47.0|1.0|0.063|0402
RESISTOR|RES0016|68R SMD 0402|100|20|0.005|Passives/Resistors/SMD|||0402|2|68.0|1.0|0.063|0402
RESISTOR|RES0017|120R SMD 0603|100|20|0.010|Passives/Resistors/SMD|||0603|2|120.0|1.0|0.100|0603
RESISTOR|RES0018|150R SMD 0603|100|20|0.010|Passives/Resistors/SMD|||0603|2|150.0|1.0|0.100|0603
RESISTOR|RES0019|220R SMD 0603|100|20|0.010|Passives/Resistors/SMD|||0603|2|220.0|1.0|0.100|0603
RESISTOR|RES0020|330R SMD 0603|100|20|0.010|Passives/Resistors/SMD|||0603|2|330.0|1.0|0.100|0603
RESISTOR|RES0021|470R SMD 0603|100|20|0.010|Passives/Resistors/SMD|||0603|2|470.0|1.0|0.100|0603
RESISTOR|RES0022|680R SMD 0603|100|20|0.010|Passives/Resistors/SMD|||0603|2|680.0|1.0|0.100|0603
RESISTOR|RES0023|1.2k SMD 0805|500|50|0.015|Passives/Resistors/SMD|||0805|2|1200.0|1.0|0.125|0805
RESISTOR|RES0024|1.5k SMD 0805|500|50|0.015|Passives/Resistors/SMD|||0805|2|1500.0|1.0|0.125|0805
RESISTOR|RES0025|2.2k SMD 0805|500|50|0.015|Passives/Resistors/SMD|||0805|2|2200.0|1.0|0.125|0805
RESISTOR|RES0026|3.3k SMD 0805|500|50|0.015|Passives/Resistors/SMD|||0805|2|3300.0|1.0|0.125|0805
RESISTOR|RES0027|4.7k SMD 0805|500|50|0.015|Passives/Resistors/SMD|||0805|2|4700.0|1.0|0.125|0805
RESISTOR|RES0028|6.8k SMD 0805|500|50|0.015|Passives/Resistors/SMD|||0805|2|6800.0|1.0|0.125|0805
RESISTOR|RES0029|12k SMD 1206|500|50|0.020|Passives/Resistors/SMD|||1206|2|12000.0|1.0|0.250|1206
RESISTOR|RES0030|15k SMD 1206|500|50|0.020|Passives/Resistors/SMD|||1206|2|15000.0|1.0|0.250|1206
RESISTOR|RES0031|22k SMD 1206|500|50|0.020|Passives/Resistors/SMD|||1206|2|22000.0|1.0|0.250|1206
RESISTOR|RES0032|33k SMD 1206|500|50|0.020|Passives/Resistors/SMD|||1206|2|33000.0|1.0|0.250|1206
RESISTOR|RES0033|47k SMD 1206|500|50|0.020|Passives/Resistors/SMD|||1206|2|47000.0|1.0|0.250|1206
RESISTOR|RES0034|68k SMD 1206|500|50|0.020|Passives/Resistors/SMD|||1206|2|68000.0|1.0|0.250|1206
RESISTOR|RES0035|120k SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|120000.0|1.0|0.500|1210
RESISTOR|RES0036|150k SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|150000.0|1.0|0.500|1210
RESISTOR|RES0037|220k SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|220000.0|1.0|0.500|1210
RESISTOR|RES0038|330k SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|330000.0|1.0|0.500|1210
RESISTOR|RES0039|470k SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|470000.0|1.0|0.500|1210
RESISTOR|RES0040|680k SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|680000.0|1.0|0.500|1210
RESISTOR|RES0041|1M SMD 1210|200|20|0.030|Passives/Resistors/SMD|||1210|2|1000000.0|1.0|0.500|1210
RESISTOR|RES0042|22R THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|22.0|1.0|0.250|Axial
RESISTOR|RES0043|47R THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|47.0|1.0|0.250|Axial
RESISTOR|RES0044|68R THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|68.0|1.0|0.250|Axial
RESISTOR|RES0045|220R THT 1/4W|200|20|0.020|Passives/Resistors/THT|||Axial|2|220.0|1.0|0.250|Axial
RESISTOR|RES0046|330R THT 1/4W|200|20|0.020|Passives/Resistors/THT|||Axial|2|330.0|1.0|0.250|Axial
RESISTOR|RES0047|470R THT 1/4W|200|20|0.020|Passives/Resistors/THT|||Axial|2|470.0|1.0|0.250|Axial
RESISTOR|RES0048|2.2k THT 1/4W|300|50|0.020|Passives/Resistors/THT|||Axial|2|2200.0|1.0|0.250|Axial
RESISTOR|RES0049|3.3k THT 1/4W|300|50|0.020|Passives/Resistors/THT|||Axial|2|3300.0|1.0|0.250|Axial
RESISTOR|RES0050|4.7k THT 1/4W|300|50|0.020|Passives/Resistors/THT|||Axial|2|4700.0|1.0|0.250|Axial
RESISTOR|RES0051|22k THT 1/4W|300|50|0.020|Passives/Resistors/THT|||Axial|2|22000.0|1.0|0.250|Axial
RESISTOR|RES0052|33k THT 1/4W|300|50|0.020|Passives/Resistors/THT|||Axial|2|33000.0|1.0|0.250|Axial
RESISTOR|RES0053|47k THT 1/4W|300|50|0.020|Passives/Resistors/THT|||Axial|2|47000.0|1.0|0.250|Axial
RESISTOR|RES0054|220k THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|220000.0|1.0|0.250|Axial
RESISTOR|RES0055|330k THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|330000.0|1.0|0.250|Axial
RESISTOR|RES0056|470k THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|470000.0|1.0|0.250|Axial
RESISTOR|RES0057|1M THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|1000000.0|1.0|0.250|Axial
RESISTOR|RES0058|1.5M THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|1500000.0|1.0|0.250|Axial
RESISTOR|RES0059|2.2M THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|2200000.0|1.0|0.250|Axial
RESISTOR|RES0060|10M THT 1/4W|100|20|0.020|Passives/Resistors/THT|||Axial|2|10000000.0|1.0|0.250|Axial
CAPACITOR|CAP0021|15pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000015|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0022|22pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000022|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0023|33pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000033|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0024|47pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000047|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0025|68pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000068|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0026|150pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000150|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0027|220pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000220|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0028|330pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000330|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0029|470pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000470|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0030|680pF Ceramic|100|20|0.020|Passives/Capacitors/Ceramic|||Disc|2|0.000000000680|ceramic|5.0|50.0|Disc
CAPACITOR|CAP0031|15nF Film|100|20|0.080|Passives/Capacitors/Film|||Radial|2|0.000000015|film|10.0|63.0|Radial
CAPACITOR|CAP0032|22nF Film|100|20|0.080|Passives/Capacitors/Film|||Radial|2|0.000000022|film|10.0|63.0|Radial
CAPACITOR|CAP0033|33nF Film|100|20|0.080|Passives/Capacitors/Film|||Radial|2|0.000000033|film|10.0|63.0|Radial
CAPACITOR|CAP0034|68nF Film|100|20|0.080|Passives/Capacitors/Film|||Radial|2|0.000000068|film|10.0|63.0|Radial
CAPACITOR|CAP0035|220nF Film|100|20|0.080|Passives/Capacitors/Film|||Radial|2|0.000000220|film|10.0|63.0|Radial
CAPACITOR|CAP0036|2.2uF Electro|100|20|0.050|Passives/Capacitors/Electrolytic|||Radial|2|0.0000022|electrolytic|20.0|50.0|Radial
CAPACITOR|CAP0037|4.7uF Electro|100|20|0.050|Passives/Capacitors/Electrolytic|||Radial|2|0.0000047|electrolytic|20.0|50.0|Radial
CAPACITOR|CAP0038|22uF Electro|100|20|0.060|Passives/Capacitors/Electrolytic|||Radial|2|0.000022|electrolytic|20.0|25.0|Radial
CAPACITOR|CAP0039|33uF Electro|100|20|0.060|Passives/Capacitors/Electrolytic|||Radial|2|0.000033|electrolytic|20.0|25.0|Radial
CAPACITOR|CAP0040|68uF Electro|100|20|0.080|Passives/Capacitors/Electrolytic|||Radial|2|0.000068|electrolytic|20.0|25.0|Radial
CAPACITOR|CAP0041|220uF Electro|50|10|0.120|Passives/Capacitors/Electrolytic|||Radial|2|0.000220|electrolytic|20.0|16.0|Radial
CAPACITOR|CAP0042|330uF Electro|50|10|0.120|Passives/Capacitors/Electrolytic|||Radial|2|0.000330|electrolytic|20.0|16.0|Radial
CAPACITOR|CAP0043|1000uF Electro|50|10|0.200|Passives/Capacitors/Electrolytic|||Radial|2|0.001000|electrolytic|20.0|16.0|Radial
CAPACITOR|CAP0044|2200uF Electro|30|5|0.350|Passives/Capacitors/Electrolytic|||Radial|2|0.002200|electrolytic|20.0|16.0|Radial
CAPACITOR|CAP0045|4700uF Electro|20|5|0.600|Passives/Capacitors/Electrolytic|||Radial|2|0.004700|electrolytic|20.0|16.0|Radial
CAPACITOR|CAP0046|100nF SMD 0805|500|50|0.020|Passives/Capacitors/Ceramic|||0805|2|0.000000100|ceramic|10.0|50.0|0805
CAPACITOR|CAP0047|1uF SMD 0805|200|20|0.030|Passives/Capacitors/Ceramic|||0805|2|0.000001|ceramic|10.0|25.0|0805
CAPACITOR|CAP0048|2.2uF SMD 0805|100|20|0.040|Passives/Capacitors/Ceramic|||0805|2|0.0000022|ceramic|10.0|25.0|0805
CAPACITOR|CAP0049|4.7uF SMD 0805|100|20|0.050|Passives/Capacitors/Ceramic|||0805|2|0.0000047|ceramic|10.0|16.0|0805
CAPACITOR|CAP0050|10uF SMD 0805|100|20|0.080|Passives/Capacitors/Ceramic|||0805|2|0.000010|ceramic|10.0|10.0|0805
CAPACITOR|CAP0051|3.3uF Tantalum|50|10|0.280|Passives/Capacitors/Tantalum|||Case-A|2|0.0000033|tantalum|10.0|16.0|Case-A
CAPACITOR|CAP0052|6.8uF Tantalum|50|10|0.300|Passives/Capacitors/Tantalum|||Case-B|2|0.0000068|tantalum|10.0|16.0|Case-B
CAPACITOR|CAP0053|15uF Tantalum|50|10|0.400|Passives/Capacitors/Tantalum|||Case-B|2|0.000015|tantalum|10.0|16.0|Case-B
CAPACITOR|CAP0054|33uF Tantalum|30|5|0.500|Passives/Capacitors/Tantalum|||Case-C|2|0.000033|tantalum|10.0|16.0|Case-C
CAPACITOR|CAP0055|47uF Tantalum|30|5|0.600|Passives/Capacitors/Tantalum|||Case-C|2|0.000047|tantalum|10.0|16.0|Case-C
CAPACITOR|CAP0056|68uF Tantalum|30|5|0.700|Passives/Capacitors/Tantalum|||Case-D|2|0.000068|tantalum|10.0|10.0|Case-D
CAPACITOR|CAP0057|100uF Tantalum|20|5|0.900|Passives/Capacitors/Tantalum|||Case-D|2|0.000100|tantalum|10.0|10.0|Case-D
CAPACITOR|CAP0058|220uF Tantalum|20|5|1.200|Passives/Capacitors/Tantalum|||Case-E|2|0.000220|tantalum|10.0|10.0|Case-E
CAPACITOR|CAP0059|330uF Tantalum|20|5|1.500|Passives/Capacitors/Tantalum|||Case-E|2|0.000330|tantalum|10.0|6.3|Case-E
CAPACITOR|CAP0060|470uF Tantalum|10|2|2.000|Passives/Capacitors/Tantalum|||Case-E|2|0.000470|tantalum|10.0|6.3|Case-E
INDUCTOR|IND0011|1.5uH SMD|50|10|0.150|Passives/Inductors/SMD|||0805|2|0.0000015|1.20|0.10|0805
INDUCTOR|IND0012|3.3uH SMD|50|10|0.150|Passives/Inductors/SMD|||1206|2|0.0000033|1.00|0.15|1206
INDUCTOR|IND0013|6.8uH SMD|50|10|0.200|Passives/Inductors/SMD|||1210|2|0.0000068|0.80|0.20|1210
INDUCTOR|IND0014|15uH SMD|100|20|0.250|Passives/Inductors/SMD|||1210|2|0.000015|0.60|0.30|1210
INDUCTOR|IND0015|33uH SMD|50|10|0.280|Passives/Inductors/SMD|||1210|2|0.000033|0.50|0.50|1210
INDUCTOR|IND0016|47uH SMD|50|10|0.300|Passives/Inductors/SMD|||1210|2|0.000047|0.40|0.60|1210
INDUCTOR|IND0017|68uH SMD|50|10|0.350|Passives/Inductors/SMD|||1210|2|0.000068|0.35|0.80|1210
INDUCTOR|IND0018|100uH SMD|50|10|0.400|Passives/Inductors/SMD|||1210|2|0.000100|0.25|1.00|1210
INDUCTOR|IND0019|220uH SMD|30|5|0.450|Passives/Inductors/SMD|||1210|2|0.000220|0.15|1.50|1210
INDUCTOR|IND0020|330uH SMD|30|5|0.500|Passives/Inductors/SMD|||1210|2|0.000330|0.10|2.00|1210
INDUCTOR|IND0021|15uH THT|50|10|0.450|Passives/Inductors/THT|||Radial|2|0.000015|1.80|0.12|Radial
INDUCTOR|IND0022|22uH THT|50|10|0.450|Passives/Inductors/THT|||Radial|2|0.000022|1.60|0.15|Radial
INDUCTOR|IND0023|33uH THT|50|10|0.500|Passives/Inductors/THT|||Radial|2|0.000033|1.40|0.20|Radial
INDUCTOR|IND0024|68uH THT|50|10|0.550|Passives/Inductors/THT|||Radial|2|0.000068|1.20|0.30|Radial
INDUCTOR|IND0025|150uH THT|50|10|0.650|Passives/Inductors/THT|||Radial|2|0.000150|0.90|0.60|Radial
INDUCTOR|IND0026|220uH THT|50|10|0.700|Passives/Inductors/THT|||Radial|2|0.000220|0.70|0.80|Radial
INDUCTOR|IND0027|330uH THT|50|10|0.750|Passives/Inductors/THT|||Radial|2|0.000330|0.60|1.00|Radial
INDUCTOR|IND0028|680uH THT|30|5|0.900|Passives/Inductors/THT|||Radial|2|0.000680|0.40|1.50|Radial
INDUCTOR|IND0029|2mH THT|30|5|1.200|Passives/Inductors/THT|||Radial|2|0.002000|0.20|3.00|Radial
INDUCTOR|IND0030|5mH THT|30|5|1.500|Passives/Inductors/THT|||Radial|2|0.005000|0.10|5.00|Radial
INDUCTOR|IND0031|4.7uH Power|30|5|0.800|Passives/Inductors/Power|||SMD_Power|2|0.0000047|4.50|0.02|SMD_Power
INDUCTOR|IND0032|10uH Power|30|5|0.850|Passives/Inductors/Power|||SMD_Power|2|0.000010|3.50|0.03|SMD_Power
INDUCTOR|IND0033|22uH Power|30|5|0.900|Passives/Inductors/Power|||SMD_Power|2|0.000022|2.50|0.05|SMD_Power
INDUCTOR|IND0034|33uH Power|30|5|0.950|Passives/Inductors/Power|||SMD_Power|2|0.000033|2.00|0.07|SMD_Power
INDUCTOR|IND0035|47uH Power|30|5|1.000|Passives/Inductors/Power|||SMD_Power|2|0.000047|1.80|0.10|SMD_Power
INDUCTOR|IND0036|100uH Power|30|5|1.200|Passives/Inductors/Power|||SMD_Power|2|0.000100|1.20|0.20|SMD_Power
INDUCTOR|IND0037|150uH Power|20|5|1.400|Passives/Inductors/Power|||SMD_Power|2|0.000150|0.90|0.30|SMD_Power
INDUCTOR|IND0038|220uH Power|20|5|1.500|Passives/Inductors/Power|||SMD_Power|2|0.000220|0.80|0.45|SMD_Power
INDUCTOR|IND0039|330uH Power|20|5|1.800|Passives/Inductors/Power|||SMD_Power|2|0.000330|0.60|0.60|SMD_Power
INDUCTOR|IND0040|470uH Power|20|5|2.000|Passives/Inductors/Power|||SMD_Power|2|0.000470|0.50|0.85|SMD_Power
MOSFET|MOS0011|IRF520N|50|10|0.500|Semiconductors/Transistors/MOSFET|||TO-220|3|N-CH|100.0|0.20|15.0|9.7|TO-220|
MOSFET|MOS0012|IRF540N|50|10|0.600|Semiconductors/Transistors/MOSFET|||TO-220|3|N-CH|100.0|0.044|71.0|33.0|TO-220|
MOSFET|MOS0013|IRF840|40|10|0.800|Semiconductors/Transistors/MOSFET|||TO-220|3|N-CH|500.0|0.85|38.0|8.0|TO-220|
MOSFET|MOS0014|STP55NF06L|40|10|0.750|Semiconductors/Transistors/MOSFET|||TO-220|3|N-CH|60.0|0.018|35.0|55.0|TO-220|
MOSFET|MOS0015|IRL540N|40|10|0.850|Semiconductors/Transistors/MOSFET|||TO-220|3|N-CH|100.0|0.044|74.0|36.0|TO-220|
MOSFET|MOS0016|2N7000|200|50|0.050|Semiconductors/Transistors/MOSFET|||TO-92|3|N-CH|60.0|5.0|0.1|0.2|TO-92|
MOSFET|MOS0017|BS170|200|50|0.050|Semiconductors/Transistors/MOSFET|||TO-92|3|N-CH|60.0|5.0|0.1|0.5|TO-92|
MOSFET|MOS0018|IRFD110|100|20|0.450|Semiconductors/Transistors/MOSFET|||DIP-4|4|N-CH|100.0|0.54|8.3|1.0|DIP-4|
MOSFET|MOS0019|FDV301N|100|20|0.120|Semiconductors/Transistors/MOSFET|||SOT-23|3|N-CH|25.0|4.0|0.5|0.22|SOT-23|
MOSFET|MOS0020|SI2302|100|20|0.080|Semiconductors/Transistors/MOSFET|||SOT-23|3|N-CH|20.0|0.085|6.0|2.8|SOT-23|
MOSFET|MOS0021|IRF9Z24N|50|10|0.650|Semiconductors/Transistors/MOSFET|||TO-220|3|P-CH|55.0|0.175|19.0|12.0|TO-220|
MOSFET|MOS0022|IRF9530N|40|10|0.800|Semiconductors/Transistors/MOSFET|||TO-220|3|P-CH|100.0|0.2|38.0|14.0|TO-220|
MOSFET|MOS0023|FQP47P06|30|5|1.100|Semiconductors/Transistors/MOSFET|||TO-220|3|P-CH|60.0|0.026|84.0|47.0|TO-220|
MOSFET|MOS0024|SI2301|100|20|0.080|Semiconductors/Transistors/MOSFET|||SOT-23|3|P-CH|20.0|0.130|5.0|2.3|SOT-23|
MOSFET|MOS0025|SI2305|100|20|0.100|Semiconductors/Transistors/MOSFET|||SOT-23|3|P-CH|8.0|0.065|8.0|4.1|SOT-23|
MOSFET|MOS0026|BSS84P|100|20|0.060|Semiconductors/Transistors/MOSFET|||SOT-23|3|P-CH|50.0|8.0|0.2|0.17|SOT-23|
MOSFET|MOS0027|TP0610K|100|20|0.150|Semiconductors/Transistors/MOSFET|||SOT-23|3|P-CH|60.0|10.0|0.5|0.12|SOT-23|
MOSFET|MOS0028|NDP6020P|40|10|1.200|Semiconductors/Transistors/MOSFET|||TO-220|3|P-CH|20.0|0.05|30.0|24.0|TO-220|
MOSFET|MOS0029|IRLML5203|100|20|0.180|Semiconductors/Transistors/MOSFET|||SOT-23|3|P-CH|30.0|0.098|10.0|3.0|SOT-23|
MOSFET|MOS0030|ZXMP6A17E6|50|10|0.450|Semiconductors/Transistors/MOSFET|||SOT-23-6|6|P-CH|60.0|0.125|12.0|3.0|SOT-23-6|
BJT|BJT0011|2N5551|200|50|0.050|Semiconductors/Transistors/BJT|||TO-92|3|NPN|80.0|160.0|0.6|TO-92|
BJT|BJT0012|2N5401|200|50|0.050|Semiconductors/Transistors/BJT|||TO-92|3|PNP|80.0|150.0|0.6|TO-92|
BJT|BJT0013|BC337|200|50|0.050|Semiconductors/Transistors/BJT|||TO-92|3|NPN|100.0|45.0|0.8|TO-92|
BJT|BJT0014|BC328|200|50|0.050|Semiconductors/Transistors/BJT|||TO-92|3|PNP|100.0|25.0|0.8|TO-92|
BJT|BJT0015|BC546|200|50|0.050|Semiconductors/Transistors/BJT|||TO-92|3|NPN|110.0|65.0|0.1|TO-92|
BJT|BJT0016|BC556|200|50|0.050|Semiconductors/Transistors/BJT|||TO-92|3|PNP|110.0|65.0|0.1|TO-92|
BJT|BJT0017|MPSA42|100|20|0.080|Semiconductors/Transistors/BJT|||TO-92|3|NPN|40.0|300.0|0.5|TO-92|
BJT|BJT0018|MPSA92|100|20|0.080|Semiconductors/Transistors/BJT|||TO-92|3|PNP|40.0|300.0|0.5|TO-92|
BJT|BJT0019|TIP31C|50|10|0.450|Semiconductors/Transistors/BJT|||TO-220|3|NPN|25.0|100.0|3.0|TO-220|
BJT|BJT0020|TIP32C|50|10|0.450|Semiconductors/Transistors/BJT|||TO-220|3|PNP|25.0|100.0|3.0|TO-220|
BJT|BJT0021|TIP41C|50|10|0.500|Semiconductors/Transistors/BJT|||TO-220|3|NPN|15.0|100.0|6.0|TO-220|
BJT|BJT0022|TIP42C|50|10|0.500|Semiconductors/Transistors/BJT|||TO-220|3|PNP|15.0|100.0|6.0|TO-220|
BJT|BJT0023|BD135|50|10|0.250|Semiconductors/Transistors/BJT|||TO-126|3|NPN|40.0|45.0|1.5|TO-126|
BJT|BJT0024|BD136|50|10|0.250|Semiconductors/Transistors/BJT|||TO-126|3|PNP|40.0|45.0|1.5|TO-126|
BJT|BJT0025|2N3055|20|5|1.500|Semiconductors/Transistors/BJT|||TO-3|2|NPN|20.0|60.0|15.0|TO-3|
BJT|BJT0026|MJ2955|20|5|1.500|Semiconductors/Transistors/BJT|||TO-3|2|PNP|20.0|60.0|15.0|TO-3|
BJT|BJT0027|BC847|500|50|0.020|Semiconductors/Transistors/BJT|||SOT-23|3|NPN|200.0|45.0|0.1|SOT-23|
BJT|BJT0028|BC857|500|50|0.020|Semiconductors/Transistors/BJT|||SOT-23|3|PNP|200.0|45.0|0.1|SOT-23|
BJT|BJT0029|MMBT3904|500|50|0.020|Semiconductors/Transistors/BJT|||SOT-23|3|NPN|100.0|40.0|0.2|SOT-23|
BJT|BJT0030|MMBT3906|500|50|0.020|Semiconductors/Transistors/BJT|||SOT-23|3|PNP|100.0|40.0|0.2|SOT-23|
DIODE|DIO0026|1N4148|500|100|0.010|Semiconductors/Diodes|||DO-35|2|1.0|100.0|signal|0.2|DO-35|
DIODE|DIO0027|1N914|500|100|0.010|Semiconductors/Diodes|||DO-35|2|1.0|100.0|signal|0.2|DO-35|
DIODE|DIO0028|BAT54|200|50|0.050|Semiconductors/Diodes|||SOT-23|3|0.8|30.0|schottky|0.2|SOT-23|
DIODE|DIO0029|BAT54S|200|50|0.050|Semiconductors/Diodes|||SOT-23|3|0.8|30.0|schottky|0.2|SOT-23|
DIODE|DIO0030|BAT54C|200|50|0.050|Semiconductors/Diodes|||SOT-23|3|0.8|30.0|schottky|0.2|SOT-23|
DIODE|DIO0031|BAT54A|200|50|0.050|Semiconductors/Diodes|||SOT-23|3|0.8|30.0|schottky|0.2|SOT-23|
DIODE|DIO0032|1N5818|200|50|0.060|Semiconductors/Diodes|||DO-41|2|0.55|30.0|schottky|1.0|DO-41|
DIODE|DIO0033|SR160|200|50|0.080|Semiconductors/Diodes|||DO-41|2|0.7|60.0|schottky|1.0|DO-41|
DIODE|DIO0034|SR360|100|20|0.150|Semiconductors/Diodes|||DO-201AD|2|0.7|60.0|schottky|3.0|DO-201AD|
DIODE|DIO0035|MBR1045|50|10|0.450|Semiconductors/Diodes|||TO-220|3|0.57|45.0|schottky|10.0|TO-220|
DIODE|DIO0036|MBR20100CT|30|5|0.850|Semiconductors/Diodes|||TO-220|3|0.85|100.0|schottky|20.0|TO-220|
DIODE|DIO0037|BZX84C3V3|200|50|0.040|Semiconductors/Diodes|||SOT-23|3|3.3|3.3|zener|0.25|SOT-23|
DIODE|DIO0038|BZX84C5V1|200|50|0.040|Semiconductors/Diodes|||SOT-23|3|5.1|5.1|zener|0.25|SOT-23|
DIODE|DIO0039|BZX84C12V|200|50|0.040|Semiconductors/Diodes|||SOT-23|3|12.0|12.0|zener|0.25|SOT-23|
DIODE|DIO0040|1N4733A|100|20|0.080|Semiconductors/Diodes|||DO-41|2|5.1|5.1|zener|1.0|DO-41|
